trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1894,False,"{'a': 0.7, 'e': 0.022977882942966148}",35,22,23.764063129689443,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.7, 'e': 0.02297181937696983}",20,16,8.024925735370735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.7, 'e': 0.02296576060873127}",30,21,17.00068459448763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.7, 'e': 0.0229597066319268}",25,5,37.254664207137026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.7, 'e': 0.02295365744024443}",20,0,32.21019958548461,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1899,False,"{'a': 0.7, 'e': 0.02294761302738381}",20,10,19.34584946097724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.7, 'e': 0.022941573387056175}",20,9,20.84765444241441,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.7, 'e': 0.02293553851298437}",20,2,29.1487535999057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.7, 'e': 0.022929508398902763}",30,13,29.198396074735122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.7, 'e': 0.022923483038557266}",25,8,29.76457005197608,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.7, 'e': 0.022917462425705283}",20,12,13.66710307910664,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.7, 'e': 0.02291144655411569}",25,11,23.02588173931671,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.7, 'e': 0.022905435417568808}",30,13,33.09143405859606,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.7, 'e': 0.02289942900985637}",20,13,13.992946527801688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.7, 'e': 0.022893427324781505}",20,9,18.872873168049118,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.7, 'e': 0.022887430356158697}",35,10,-21.150607063570725,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
1910,False,"{'a': 0.7, 'e': 0.022881438097813775}",25,18,13.546879581178356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.7, 'e': 0.022875450543583874}",30,12,28.39248490208712,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.7, 'e': 0.022869467687317412}",20,8,25.587094909049647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.7, 'e': 0.022863489522874057}",25,8,28.88077758577048,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.7, 'e': 0.022857516044124723}",25,10,30.07096658647636,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.7, 'e': 0.022851547244951503}",20,13,11.977016082850007,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.7, 'e': 0.02284558311924769}",20,12,11.86765673417897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.7, 'e': 0.022839623660917723}",30,16,24.82628493732501,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.7, 'e': 0.022833668863877152}",20,8,-18.78494132313222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1919,False,"{'a': 0.7, 'e': 0.02282771872205264}",20,7,22.872556752262813,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.7, 'e': 0.02282177322938192}",25,17,15.388212169591666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.7, 'e': 0.02281583237981377}",30,15,27.220681863700843,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.7, 'e': 0.022809896167307987}",20,9,18.36835320222171,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.7, 'e': 0.02280396458583536}",20,9,19.857284460128216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.7, 'e': 0.02279803762937766}",20,11,15.668649099932857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.7, 'e': 0.02279211529192759}",20,13,15.890727351126573,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.7, 'e': 0.022786197567488776}",20,9,20.877924234764453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.7, 'e': 0.02278028445007573}",25,18,15.40313820623688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.7, 'e': 0.022774375933713845}",25,5,32.57446351908506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.7, 'e': 0.022768472012439346}",20,8,24.119163096528677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.7, 'e': 0.02276257268029927}",25,6,34.61191028767272,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.7, 'e': 0.022756677931351457}",20,12,13.298151589893356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.7, 'e': 0.022750787759664503}",20,11,18.657460025689826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.7, 'e': 0.022744902159317754}",20,10,18.668767226678934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.7, 'e': 0.022739021124401262}",35,12,38.283840154553566,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.7, 'e': 0.022733144649015782}",25,16,13.260435318798772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.7, 'e': 0.022727272727272728}",25,7,31.242003346188696,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.7, 'e': 0.022721405353294154}",25,11,28.564732170993786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.7, 'e': 0.02271554252121273}",25,9,32.63550743977624,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.7, 'e': 0.022709684225171733}",25,9,29.423669515561283,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.7, 'e': 0.022703830459324992}",25,16,19.70912927016196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.7, 'e': 0.022697981217836876}",20,7,9.551507397073733,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1942,False,"{'a': 0.7, 'e': 0.02269213649488229}",25,13,24.35644447518954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.7, 'e': 0.02268629628464662}",25,11,27.332041540566234,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.7, 'e': 0.022680460581325723}",20,10,19.227614698474255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.7, 'e': 0.02267462937912591}",20,15,11.668967827290404,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.7, 'e': 0.022668802672263903}",30,21,15.843574803298466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.7, 'e': 0.022662980454966827}",25,13,22.5498013062082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.7, 'e': 0.02265716272147219}",25,16,17.94070034305521,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.7, 'e': 0.022651349466027825}",20,10,15.755358304983082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.7, 'e': 0.022645540682891915}",25,19,10.72028438492717,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.7, 'e': 0.022639736366332933}",20,13,13.936192764732013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.7, 'e': 0.022633936510629633}",30,18,23.185436468874954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.7, 'e': 0.02262814111007102}",25,15,20.318607571711954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.7, 'e': 0.02262235015895634}",20,8,23.09669658652551,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.7, 'e': 0.02261656365159503}",30,13,32.57431624332861,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.7, 'e': 0.022610781582306727}",25,8,28.821721036257493,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.7, 'e': 0.02260500394542122}",20,14,11.915331627738263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.7, 'e': 0.022599230735278437}",20,9,20.53941947415594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.7, 'e': 0.02259346194622841}",25,7,35.47985947555112,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.7, 'e': 0.022587697572631283}",35,17,16.329219733120237,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.7, 'e': 0.022581937608857242}",30,18,21.265302310959857,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.7, 'e': 0.022576182049286544}",20,11,20.563994685613352,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.7, 'e': 0.022570430888309446}",25,17,15.954296890771182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.7, 'e': 0.02256468412032621}",30,16,28.67314804004057,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.7, 'e': 0.022558941739747075}",20,8,10.419526732881504,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1966,False,"{'a': 0.7, 'e': 0.022553203740992234}",20,10,17.020612419266005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.7, 'e': 0.0225474701184918}",20,8,20.175386857522778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.7, 'e': 0.022541740866685808}",35,15,17.50074174037428,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1969,False,"{'a': 0.7, 'e': 0.022536015980024166}",25,7,32.36052400562734,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.7, 'e': 0.022530295452966646}",25,11,23.111531423729343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.7, 'e': 0.022524579279982866}",30,20,19.23316859841037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.7, 'e': 0.022518867455552247}",20,14,10.391720542887729,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.7, 'e': 0.02251315997416402}",20,12,12.79920918930328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.7, 'e': 0.022507456830317185}",25,17,16.868443410369213,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.7, 'e': 0.022501758018520477}",30,14,30.474019578932392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.7, 'e': 0.022496063533292376}",20,8,24.017141174933993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.7, 'e': 0.022490373369161064}",20,0,31.870181952958742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1978,False,"{'a': 0.7, 'e': 0.022484687520664393}",30,15,15.493984445931945,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1979,False,"{'a': 0.7, 'e': 0.022479005982349896}",25,20,8.852996058671197,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.7, 'e': 0.022473328748774737}",25,11,25.396175527837265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.7, 'e': 0.02246765581450569}",25,9,26.065676602027718,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.7, 'e': 0.02246198717411914}",20,12,14.01274045924173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.7, 'e': 0.022456322822201027}",20,11,5.6104183693373475,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1984,False,"{'a': 0.7, 'e': 0.022450662753346864}",25,12,11.59336739564708,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1985,False,"{'a': 0.7, 'e': 0.02244500696216168}",25,9,21.832873292490014,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.7, 'e': 0.02243935544326001}",30,4,42.30809849863752,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.7, 'e': 0.0224337081912659}",20,14,12.154015487769088,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.7, 'e': 0.02242806520081283}",20,8,19.87925028199852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.7, 'e': 0.02242242646654375}",20,13,10.929942916392452,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.7, 'e': 0.022416791983111015}",25,13,23.568468258314525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.7, 'e': 0.022411161745176402}",25,11,29.110648088350338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.7, 'e': 0.022405535747411044}",20,0,26.727615696608037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1993,False,"{'a': 0.7, 'e': 0.02239991398449545}",20,5,26.062703196648158,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.7, 'e': 0.022394296451119462}",25,10,28.10968430840023,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.7, 'e': 0.022388683141982252}",30,9,31.1766545204812,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.7, 'e': 0.02238307405179226}",30,17,22.812672084566962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.7, 'e': 0.02237746917526723}",25,11,25.725278370034435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.7, 'e': 0.022371868507134143}",25,2,20.90529687205134,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1999,False,"{'a': 0.7, 'e': 0.02236627204212922}",20,12,12.100315031300868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.7, 'e': 0.022360679774997897}",35,19,25.85057278272759,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.7, 'e': 0.022355091700494795}",25,10,26.49235093766248,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.7, 'e': 0.02234950781338371}",20,14,12.622825862966474,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.7, 'e': 0.02234392810843759}",20,15,9.684939365492848,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.7, 'e': 0.022338352580438516}",20,16,6.31488700686791,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.7, 'e': 0.02233278122417767}",30,13,34.3739357771615,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.7, 'e': 0.022327214034455325}",25,14,22.160480408238566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.7, 'e': 0.022321651006080835}",30,11,22.920335264468118,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.7, 'e': 0.02231609213387259}",20,0,28.653057404969488,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2009,False,"{'a': 0.7, 'e': 0.02231053741265801}",20,0,34.028121704870514,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2010,False,"{'a': 0.7, 'e': 0.022304986837273527}",20,8,18.388055968375447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.7, 'e': 0.02229944040256456}",25,7,30.833574894568233,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.7, 'e': 0.02229389810338549}",25,15,18.709691361949393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.7, 'e': 0.02228835993459966}",30,19,19.81650957811066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.7, 'e': 0.02228282589107932}",25,20,8.450870634533546,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.7, 'e': 0.022277295967705647}",20,6,23.27250582408754,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.7, 'e': 0.0222717701593687}",25,9,29.05641532106283,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.7, 'e': 0.0222662484609674}",20,15,10.685492378825943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.7, 'e': 0.02226073086740952}",20,6,24.783793352430624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.7, 'e': 0.02225521737361166}",20,16,5.800933103164214,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.7, 'e': 0.02224970797449924}",30,19,20.77984767110793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.7, 'e': 0.022244202665006454}",30,13,31.84558228642533,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.7, 'e': 0.022238701440076274}",20,12,3.874785298248428,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2023,False,"{'a': 0.7, 'e': 0.022233204294660427}",20,10,19.608332242412033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.7, 'e': 0.022227711223719353}",30,22,17.2156291390601,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.7, 'e': 0.022222222222222223}",20,10,19.183414193981513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.7, 'e': 0.022216737285146886}",25,18,13.911749905265568,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.7, 'e': 0.02221125640747988}",20,6,26.453683239646498,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.7, 'e': 0.02220577958421638}",30,13,29.499589597117314,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.7, 'e': 0.02220030681036019}",30,14,33.30222179931738,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.7, 'e': 0.022194838080923766}",25,11,24.76807356269851,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.7, 'e': 0.022189373390928115}",30,9,32.968003026833685,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.7, 'e': 0.022183912735402846}",20,11,17.647026034773248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.7, 'e': 0.02217845610938612}",25,10,25.92269217562391,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.7, 'e': 0.022173003507924643}",20,4,28.45413132642859,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.7, 'e': 0.022167554926073633}",20,7,19.075338685474367,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.7, 'e': 0.022162110358896814}",20,6,23.200511633918225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.7, 'e': 0.02215666980146639}",20,14,12.212765816073127,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.7, 'e': 0.022151233248863027}",20,10,6.7691905375105135,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2039,False,"{'a': 0.7, 'e': 0.022145800696175846}",20,10,17.949450573040004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.7, 'e': 0.02214037213850238}",20,13,12.757521737575566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.7, 'e': 0.02213494757094859}",20,7,28.368816225237687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.7, 'e': 0.022129526988628804}",20,10,20.768898192001924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.7, 'e': 0.022124110386665733}",20,9,19.771106008306354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.7, 'e': 0.02211869776019044}",25,14,20.29870393739124,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.7, 'e': 0.022113289104342324}",20,9,-20.981695840302145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2046,False,"{'a': 0.7, 'e': 0.022107884414269093}",30,22,19.398958150274755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.7, 'e': 0.02210248368512676}",20,14,12.247724229719093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.7, 'e': 0.022097086912079608}",25,13,22.56597874134916,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.7, 'e': 0.022091694090300196}",20,6,28.646222120072856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.7, 'e': 0.022086305214969307}",20,10,23.397104666920004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.7, 'e': 0.022080920281275968}",30,22,17.349565023277002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.7, 'e': 0.022075539284417398}",20,13,13.141750788539923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.7, 'e': 0.02207016221959901}",20,0,23.397194797648588,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.7, 'e': 0.02206478908203439}",25,10,29.23379440655273,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.7, 'e': 0.02205941986694528}",20,12,13.476753477564511,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.7, 'e': 0.022054054569561544}",25,13,22.137732062605654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.7, 'e': 0.022048693185121176}",20,10,20.933418577359927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.7, 'e': 0.022043335708870276}",20,12,15.647129593203728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.7, 'e': 0.022037982136063}",25,7,30.21588263419985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.7, 'e': 0.022032632461961587}",25,15,14.64995074196829,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.7, 'e': 0.022027286681836327}",25,8,28.523585124115815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.7, 'e': 0.022021944790965527}",20,2,30.658510170227082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.7, 'e': 0.02201660678463551}",30,15,28.081677511467046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.7, 'e': 0.022011272658140596}",20,14,12.242383132727484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.7, 'e': 0.022005942406783077}",35,22,26.69274613279114,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.7, 'e': 0.022000616025873207}",25,7,33.59045060227623,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.7, 'e': 0.021995293510729184}",25,11,25.24897613067874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.7, 'e': 0.021989974856677124}",25,3,-0.7636942218880904,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2069,False,"{'a': 0.7, 'e': 0.021984660059051055}",35,19,25.786382263549136,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.7, 'e': 0.0219793491131929}",25,16,15.97061934005441,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.7, 'e': 0.021974042014452445}",20,6,26.313791855825517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.7, 'e': 0.02196873875818734}",20,13,16.108307304521905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.7, 'e': 0.02196343933976307}",20,0,35.90420977819627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2074,False,"{'a': 0.7, 'e': 0.02195814375455294}",20,8,25.3012657924632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.7, 'e': 0.021952851997938068}",25,4,36.42186055848446,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.7, 'e': 0.021947564065307356}",20,13,13.957590821980794,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
